latitude;longitude;data;hora;Sinistro;Chuva;tipo_via_num;tp_veiculo_bicicleta;tp_veiculo_caminhao;tp_veiculo_motocicleta;tp_veiculo_nao_disponivel;tp_veiculo_onibus;tp_veiculo_outros;tp_veiculo_automovel
-22,37264806;-49,04358819;22/02/2024;6;0;0;0;0;0;0;0;0;0;0
-22,30660715;-49,05933067;31/10/2023;15;1;0;1;0;0;0;0;1;1;3
-22,3746422;-49,0493996;15/09/2022;10;1;0;0;0;0;0;0;0;0;2
-22,3200773;-49,0609017;29/01/2024;21;1;0;0;0;0;0;0;0;0;0
-22,33924171;-49,05047206;03/02/2024;13;0;1;0;0;0;0;0;0;0;0
-22,32875435;-49,06821313;16/12/2024;13;0;0;0;0;0;0;0;0;0;0
-22,33196703;-49,06513862;25/12/2023;18;0;0;0;0;0;0;0;0;0;0
-22,3317469;-49,0432935;26/08/2022;10;0;0;0;0;0;0;0;0;0;0
-22,3383808;-49,0903993;01/10/2023;2;1;0;0;0;0;0;0;0;0;0
-22,288088;-49,03468;23/04/2022;16;0;1;0;0;0;0;0;0;0;0
-22,30917202;-49,0518641;01/02/2022;8;1;0;0;0;0;0;0;0;0;0
-22,33356196;-49,08606612;17/02/2023;9;1;0;0;0;0;1;0;0;0;1
-22,32798781;-49,11029083;15/07/2023;16;1;0;0;0;0;1;0;0;0;1
-22,31816437;-49,11410857;20/06/2022;18;1;0;0;0;0;0;0;0;0;0
-22,06300965;-49,11935614;25/07/2023;2;0;1;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;08/07/2023;19;1;0;0;0;0;0;0;0;0;0
-22,2943337;-49,0559455;05/06/2022;23;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;18/03/2023;12;1;0;0;0;0;1;0;0;0;1
-22,32311356;-49,0523499;06/01/2025;7;1;0;1;0;0;1;0;0;0;0
-22,0829171;-49,07262135;19/05/2022;0;0;1;0;0;0;0;0;0;0;0
-22,33216146;-49,08623324;16/11/2022;23;0;0;0;0;0;0;0;0;0;0
-22,33596815;-49,07654856;26/09/2023;16;1;0;0;0;0;0;1;0;0;0
-22,30317747;-49,04213108;12/10/2024;0;0;0;0;0;0;0;0;0;0;0
-22,34364754;-49,06513409;17/02/2024;10;1;0;0;0;0;1;0;0;0;1
-22,32031503;-49,07734344;18/09/2024;12;0;0;0;0;0;0;0;0;0;0
-22,3022256;-49,0947337;05/10/2023;16;1;1;0;0;0;0;0;0;0;0
-22,3260086;-49,05176596;12/08/2022;17;0;0;1;0;0;0;0;0;0;0
-22,31814969;-49,11401041;29/07/2024;9;0;0;0;0;0;0;0;0;0;0
-22,30713792;-49,08323441;14/02/2024;19;0;1;0;0;0;0;0;0;0;0
-22,29983687;-49,06568767;20/12/2024;22;0;1;1;0;0;0;0;0;0;0
-22,35034135;-49,04486816;22/11/2024;4;1;0;1;0;0;0;0;0;0;0
-22,32428446;-49,02492288;19/06/2023;21;0;0;0;0;0;0;0;0;0;0
-22,3012491;-49,11022258;07/04/2024;18;0;0;0;0;0;0;0;0;0;0
-22,32828529;-49,06182453;23/06/2024;16;0;0;0;0;0;0;0;0;0;0
-22,33825039;-49,06506251;04/09/2023;3;0;1;0;0;0;0;0;0;0;0
-22,23270675;-49,2387374;13/02/2023;20;0;0;0;0;0;0;0;0;0;0
-22,30450347;-49,10053631;26/03/2022;7;0;0;0;0;0;0;0;0;0;0
-22,28181396;-49,08674314;16/02/2024;2;0;0;1;0;0;0;0;0;0;0
-22,32385453;-49,07175366;25/02/2022;10;1;0;0;0;0;0;0;0;0;1
-22,30917202;-49,0518641;03/11/2023;18;0;0;0;0;0;0;0;0;0;0
-22,33838843;-49,07068635;04/02/2024;20;1;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;22/10/2022;12;0;0;0;0;0;0;0;0;0;0
-22,335754;-49,08074404;12/04/2023;3;0;1;0;0;0;0;0;0;0;0
-22,30954951;-49,08641905;05/04/2022;3;0;0;0;0;0;0;0;0;0;0
-22,19247054;-49,20478507;13/05/2023;17;0;0;1;0;0;0;0;0;0;0
-22,38194678;-49,06070909;11/07/2023;5;0;0;0;0;0;0;0;0;0;0
-22,40112657;-49,01478491;14/01/2024;12;0;0;1;0;0;0;0;0;0;0
-22,31374651;-49,03381995;19/06/2022;3;0;0;0;0;0;0;0;0;0;0
-22,32214772;-49,06674177;15/07/2024;5;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;16/12/2023;21;1;0;0;0;0;0;0;0;0;0
-22,33484062;-49,06645789;26/02/2025;12;0;0;0;0;0;0;0;0;0;0
-22,2931571;-49,04759623;15/03/2022;21;0;0;0;0;0;0;0;0;0;0
-22,14015442;-49,08107573;20/07/2022;10;0;0;0;0;0;0;0;0;0;0
-22,3187155;-49,0614923;18/02/2025;8;1;0;0;0;0;1;0;0;0;1
-22,29300623;-49,10809633;12/04/2022;5;0;0;0;0;0;0;0;0;0;0
-22,34172734;-49,06052445;27/08/2023;10;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;24/06/2024;0;0;0;0;0;0;0;0;0;0;0
-22,32703272;-49,0807344;28/02/2024;16;1;0;0;0;0;0;0;0;0;1
-22,32746874;-49,08428302;05/07/2024;18;0;0;0;0;0;0;0;0;0;0
-22,35495449;-49,03442107;01/07/2024;4;0;0;1;0;0;0;0;0;0;0
-22,32701519;-49,06236741;11/05/2023;9;0;0;0;0;0;0;0;0;0;0
-22,37301322;-49,05780855;03/04/2022;22;0;0;0;0;0;0;0;0;0;0
-22,32252597;-48,96387177;20/11/2022;2;0;0;1;0;0;0;0;0;0;0
-22,2333616;-49,1513674;12/09/2022;4;0;1;1;0;0;0;0;0;0;0
-22,33136246;-49,12092493;05/02/2023;9;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;23/10/2023;19;0;0;0;0;0;0;0;0;0;0
-22,33206155;-49,08617675;16/10/2022;16;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;05/02/2024;17;1;0;0;0;0;0;0;0;0;0
-22,32310785;-49,127278;01/10/2023;14;0;1;0;0;0;0;0;0;0;0
-22,24392643;-49,21313224;21/10/2024;14;0;0;0;0;0;0;0;0;0;0
-22,31999762;-49,07789388;25/09/2023;11;1;0;0;0;0;2;0;0;0;0
-22,36540986;-49,09399146;22/01/2022;9;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;25/07/2024;8;0;0;0;0;0;0;0;0;0;0
-22,23388802;-49,1933709;19/01/2023;18;0;1;0;0;0;0;0;0;0;0
-22,3019593;-49,06341403;24/03/2022;14;0;0;1;0;0;0;0;0;0;0
-22,31368757;-49,03365384;23/09/2024;4;0;0;0;0;0;0;0;0;0;0
-22,30576792;-49,05065397;05/02/2022;4;0;0;0;0;0;0;0;0;0;0
-22,3343494;-49,04466181;18/04/2023;23;0;0;0;0;0;0;0;0;0;0
-22,3159774;-49,13417017;01/12/2024;20;1;0;0;0;0;0;0;0;0;0
-22,24114397;-49,13942409;02/06/2023;7;0;0;0;0;0;0;0;0;0;0
-22,30503305;-49,09379772;27/06/2024;12;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;25/11/2022;15;0;0;0;0;0;0;0;0;0;0
-22,33679457;-49,06918591;19/02/2024;23;0;0;0;0;0;0;0;0;0;0
-22,32431331;-49,04595275;01/08/2024;16;0;0;0;0;0;0;0;0;0;0
-22,31370067;-49,03369075;20/07/2023;4;0;0;0;0;0;0;0;0;0;0
-22,36143;-49,0399865;14/06/2024;16;1;0;1;0;0;0;2;0;0;0
-22,16130064;-49,17536416;10/12/2024;11;0;1;0;0;0;0;0;0;0;0
-22,32874812;-49,06842424;03/10/2024;16;1;0;0;0;0;0;0;0;0;0
-22,3115457;-49,0573123;26/09/2023;11;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;28/09/2024;23;0;0;0;0;0;0;0;0;0;0
-22,3080944;-49,0731352;28/06/2024;21;0;1;0;0;0;0;0;0;0;0
-22,3287268;-49,0669337;23/10/2023;6;1;0;0;0;0;0;0;0;0;0
-22,3256083;-49,0224039;25/11/2023;15;1;0;0;0;0;1;0;0;0;1
-22,36652827;-49,06195432;30/06/2024;2;0;0;0;0;0;0;0;0;0;0
-22,32093049;-49,10078747;07/08/2024;6;1;0;0;0;0;1;0;0;0;0
-22,31503698;-49,08044549;12/10/2023;15;0;1;0;0;0;0;0;0;0;0
-22,332273;-49,08403;23/09/2023;22;1;0;0;0;0;0;0;0;0;1
-22,29371611;-49,07283362;11/06/2024;11;0;0;1;0;0;0;0;0;0;0
-22,31544078;-49,13716185;30/12/2023;23;1;0;0;0;0;1;0;0;0;1
-22,33244084;-49,01465475;17/10/2024;22;0;0;1;0;0;0;0;0;0;0
-22,33302603;-49,09724326;05/08/2022;6;0;1;0;0;0;0;0;0;0;0
-22,3404548;-48,96073792;10/12/2022;9;0;0;0;0;0;0;0;0;0;0
-22,35666625;-49,12442904;06/02/2025;20;0;0;0;0;0;0;0;0;0;0
-22,32740549;-49,08423808;14/08/2023;9;0;0;0;0;0;0;0;0;0;0
-22,33346402;-49,09401108;22/03/2024;6;0;0;0;0;0;0;0;0;0;0
-22,1990036;-49,1872011;06/12/2024;4;1;0;1;0;1;0;0;0;0;0
-22,28677726;-49,09434937;11/01/2025;5;0;1;1;0;0;0;0;0;0;0
-22,37281783;-49,09563533;09/02/2022;17;0;0;0;0;0;0;0;0;0;0
-22,09578416;-49,22550992;14/11/2023;17;0;0;0;0;0;0;0;0;0;0
-22,31941993;-49,03309845;23/11/2024;19;0;0;0;0;0;0;0;0;0;0
-22,32466385;-49,04265576;08/04/2023;7;0;0;0;0;0;0;0;0;0;0
-22,32371303;-48,97069223;08/01/2023;9;0;1;0;0;0;0;0;0;0;0
-22,31374651;-49,03381995;09/03/2023;8;0;1;0;0;0;0;0;0;0;0
-22,27489875;-49,06639772;13/02/2022;15;0;0;0;0;0;0;0;0;0;0
-223377;-490591;12/10/2023;10;0;0;0;0;0;0;0;0;0;0
-22,32002547;-49,06856044;02/05/2023;10;1;0;0;0;0;1;0;0;0;0
-22,33180868;-49,07793576;10/07/2023;22;0;0;0;0;0;0;0;0;0;0
-22,22757794;-49,20810383;30/12/2023;9;0;0;0;0;0;0;0;0;0;0
-22,35860405;-49,02875372;22/02/2024;12;0;0;0;0;0;0;0;0;0;0
-22,36352262;-49,03702852;06/05/2022;20;0;0;0;0;0;0;0;0;0;0
-22,35268814;-49,03434162;10/04/2022;5;0;0;0;0;0;0;0;0;0;0
-22,32435572;-49,06927788;23/01/2022;7;0;0;0;0;0;0;0;0;0;0
-22,33684685;-49,06690212;11/05/2022;0;0;0;0;0;0;0;0;0;0;0
-22,31874453;-49,11411306;09/01/2022;3;1;0;0;0;0;0;0;0;0;0
-22,32535013;-49,01721541;08/07/2023;6;0;0;0;0;0;0;0;0;0;0
-22,32025845;-49,0683869;06/07/2022;9;1;0;0;0;0;0;0;0;0;1
-22,33977814;-49,04785493;12/10/2022;3;0;0;1;0;0;0;0;0;0;0
-22,31630289;-49,01396477;08/09/2022;2;0;0;0;0;0;0;0;0;0;0
-22,29676011;-49,06020609;16/02/2025;20;0;0;0;0;0;0;0;0;0;0
-22,31254095;-49,07176938;02/11/2023;11;0;1;0;0;0;0;0;0;0;0
-22,16960729;-49,11133865;23/01/2025;16;0;0;0;0;0;0;0;0;0;0
-22,31175347;-49,01766913;19/04/2022;9;0;0;0;0;0;0;0;0;0;0
-22,330168;-49,06549;12/10/2024;12;0;0;0;0;0;0;0;0;0;0
-22,31782187;-49,00640493;03/07/2022;16;0;0;0;0;0;0;0;0;0;0
-22,32307796;-49,25356232;27/07/2023;6;0;0;0;0;0;0;0;0;0;0
-22,26946363;-49,06271371;20/10/2024;21;0;0;0;0;0;0;0;0;0;0
-22,31602142;-49,08544838;16/02/2023;10;0;0;0;0;0;0;0;0;0;0
-22,332739;-49,034004;23/05/2023;7;1;0;0;0;0;1;0;0;0;1
-22,3268871;-49,06296;21/11/2022;17;1;0;0;0;0;1;0;0;0;0
-22,35999832;-49,03188229;04/11/2023;7;0;1;0;0;0;0;0;0;0;0
-22,2548198;-49,15075189;21/10/2022;17;0;0;0;0;0;0;0;0;0;0
-22,3095314;-49,020106;19/10/2024;14;1;0;0;0;0;0;0;0;0;0
-22,3277152;-49,03691084;13/07/2022;21;0;0;0;0;0;0;0;0;0;0
-22,3346945;-49,08135306;02/08/2022;19;0;0;0;0;0;0;0;0;0;0
-22,30333323;-49,03412741;21/03/2024;15;1;0;0;0;0;0;0;0;0;0
-22,45912617;-49,00201601;03/09/2024;10;0;0;0;0;0;0;0;0;0;0
-22,19244159;-49,0373805;18/11/2023;11;0;0;1;0;0;0;0;0;0;0
-22,3251295;-49,0526243;18/02/2024;1;1;0;0;0;0;0;0;0;0;0
-22,33095117;-49,088352;25/12/2023;6;1;0;0;0;0;0;0;0;0;0
-22,12186787;-49,09745826;08/09/2022;1;0;0;0;0;0;0;0;0;0;0
-22,32237425;-49,08379756;11/09/2024;20;0;0;0;0;0;0;0;0;0;0
-22,32531622;-49,00833557;10/10/2023;8;0;0;1;0;0;0;0;0;0;0
-22,3258962;-49,07970414;27/04/2024;11;0;0;0;0;0;0;0;0;0;0
-22,291384;-49,044315;30/03/2022;21;0;0;0;0;0;0;0;0;0;0
-22,33391287;-49,11113275;22/06/2022;15;0;0;0;0;0;0;0;0;0;0
-22,32484664;-49,0988423;15/08/2022;21;1;0;0;0;0;0;0;0;0;0
-22,33493084;-49,06643322;18/11/2022;1;0;1;0;0;0;0;0;0;0;0
-22,3136481;-49,0554101;23/12/2022;22;1;1;1;0;0;0;0;0;0;1
-22,32095966;-49,07720381;20/12/2023;7;0;1;0;0;0;0;0;0;0;0
-22,34325439;-49,07711639;08/07/2022;22;1;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;23/12/2022;5;0;0;0;0;0;0;0;0;0;0
-22,31635218;-49,075104;04/10/2022;11;0;1;0;0;0;0;0;0;0;0
-22,3040166;-49,0819954;07/09/2024;7;0;0;0;0;0;0;0;0;0;0
-22,32567805;-49,0563538;18/11/2024;10;1;0;0;0;0;1;1;0;0;1
-22,34782934;-48,96191309;24/04/2022;8;0;0;0;0;0;0;0;0;0;0
-22,32923891;-49,08145885;30/11/2023;4;0;0;0;0;0;0;0;0;0;0
-22,337003;-49,028867;25/04/2023;23;0;0;0;0;0;0;0;0;0;0
-223318;-490862;28/03/2023;11;1;0;0;0;0;0;2;0;0;0
-22,33064493;-49,07619882;18/01/2022;7;1;0;0;0;0;0;0;0;0;0
-22,34017984;-49,07979848;14/07/2023;4;0;0;0;0;0;0;0;0;0;0
-22,32759958;-49,01739334;13/04/2024;1;0;0;0;0;0;0;0;0;0;0
-22,33183218;-49,05000903;09/02/2023;23;1;0;1;0;0;1;0;0;0;0
-22,31131229;-49,0924612;13/04/2022;20;0;0;0;0;0;0;0;0;0;0
-22,38144577;-49,02807575;13/03/2023;19;0;0;1;0;0;0;0;0;0;0
-22,30124145;-49,11018333;11/09/2022;22;1;0;0;0;0;0;0;0;0;0
-22,32290919;-49,01206246;27/04/2022;12;1;1;0;0;0;1;0;1;0;0
-22,29480824;-49,05041596;18/03/2023;18;1;0;0;0;0;0;0;0;0;0
-22,3383195;-49,06185573;20/06/2023;22;0;0;0;0;0;0;0;0;0;0
-22,31372031;-49,03374612;08/01/2025;2;0;0;0;0;0;0;0;0;0;0
-22,3349034;-49,06540928;05/11/2024;13;1;0;0;0;0;1;0;0;0;1
-22,32389269;-49,01763234;19/02/2023;8;0;0;0;0;0;0;0;0;0;0
-22,299158;-49,069046;12/08/2023;3;1;0;0;0;0;0;0;0;0;0
-22,29584735;-49,04171068;11/06/2022;16;1;0;0;0;0;1;1;0;0;1
-22,31210675;-49,09033383;13/12/2024;20;0;0;0;0;0;0;0;0;0;0
-22,30533474;-49,09502274;07/06/2023;14;1;0;0;1;0;0;0;0;0;0
-22,32395019;-49,06116519;07/01/2024;13;1;0;0;0;0;0;0;0;0;0
-22,31629926;-49,09050844;31/12/2023;18;1;0;0;0;0;0;0;0;0;0
-22,30970461;-49,08865778;08/05/2024;18;1;0;0;0;0;1;0;0;0;1
-22,3258962;-49,07970414;18/07/2024;23;1;0;0;0;0;0;0;0;0;0
-22,32342988;-49,05811622;14/02/2025;20;1;0;0;0;0;0;0;0;0;0
-22,29685215;-49,08464238;22/04/2023;0;0;0;0;0;0;0;0;0;0;0
-22,31612704;-49,07463582;24/12/2022;12;0;0;0;0;0;0;0;0;0;0
-22,31410318;-49,06909154;02/10/2023;16;0;0;0;0;0;0;0;0;0;0
-22,3086466;-49,06329898;02/06/2022;18;1;1;0;0;0;0;0;0;0;0
-22,33748201;-49,0804423;20/11/2022;12;1;0;0;0;0;1;0;0;0;1
-22,3258962;-49,07970414;09/01/2024;20;1;0;0;0;0;0;0;0;0;0
-22,32468401;-49,04535295;21/01/2023;15;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;07/04/2024;15;0;1;0;0;0;0;0;0;0;0
-22,36579699;-49,10622892;16/07/2023;19;0;1;0;0;0;0;0;0;0;0
-22,36671345;-49,02835991;16/01/2022;16;0;0;0;0;0;0;0;0;0;0
-22,33181416;-49,08619453;22/10/2024;6;0;0;0;0;0;0;0;0;0;0
-22,27425854;-49,06821115;30/06/2024;19;1;0;0;0;0;0;0;0;0;0
-22,30854818;-49,05095291;26/12/2024;2;0;1;0;0;0;0;0;0;0;0
-22,34527403;-49,0963535;22/02/2022;5;0;0;0;0;0;0;0;0;0;0
-22,31891198;-49,1117993;19/05/2023;18;0;0;0;0;0;0;0;0;0;0
-22,3199797;-49,088464;17/04/2023;18;1;0;0;0;0;0;0;0;0;1
-22,29534787;-49,08083538;05/11/2022;20;1;0;0;0;0;0;0;0;0;0
-22,33690469;-49,06682246;04/05/2024;17;0;0;0;0;0;0;0;0;0;0
-22,3563782;-49,09074488;28/02/2025;18;1;0;0;0;0;0;0;0;0;0
-22,32086385;-49,07714277;01/07/2022;14;1;0;0;0;0;1;0;0;0;1
-22,29376298;-49,09638512;23/12/2023;8;0;0;0;0;0;0;0;0;0;0
-22,31857128;-49,02773079;08/03/2023;21;1;0;0;0;0;1;0;0;0;0
-22,34325439;-49,07711639;30/07/2022;12;1;0;0;0;0;0;0;0;0;0
-22,32266172;-48,97936209;17/01/2023;0;0;0;0;0;0;0;0;0;0;0
-22,30777642;-49,09972006;11/06/2023;17;1;0;0;0;0;1;0;0;0;0
-22,321905;-49,08073513;29/05/2023;17;1;0;0;0;0;1;0;0;0;1
-22,29149757;-49,11340251;29/07/2024;22;0;0;0;0;0;0;0;0;0;0
-22,32698201;-49,12046276;06/05/2022;18;1;0;0;0;0;0;0;0;0;0
-22,3474755;-49,0806763;26/01/2024;20;1;0;0;0;0;0;1;0;0;0
-22,33316316;-49,07437646;10/02/2024;1;0;0;0;0;0;0;0;0;0;0
-22,30691665;-49,11383987;13/03/2023;11;1;0;0;0;0;1;0;0;0;0
-22,23808172;-49,21988858;19/08/2024;1;0;1;0;0;0;0;0;0;0;0
-22,38491739;-49,06978418;11/07/2022;2;0;0;0;0;0;0;0;0;0;0
-22,32759678;-49,0791938;30/10/2024;0;0;1;0;0;0;0;0;0;0;0
-22,316926;-49,0655792;26/11/2022;22;1;0;0;0;0;0;0;0;0;0
-22,30280358;-49,10776227;04/11/2022;22;1;0;0;0;0;0;0;0;0;0
-22,33980131;-48,98685335;20/12/2022;6;0;0;0;0;0;0;0;0;0;0
-22,27970077;-49,10612838;12/09/2022;16;0;0;0;0;0;0;0;0;0;0
-22,31814445;-49,002171;17/01/2023;12;0;0;1;0;0;0;0;0;0;0
-22,35920569;-49,06044596;23/07/2023;19;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;03/03/2022;1;0;0;0;0;0;0;0;0;0;0
-22,32094578;-49,10072872;17/06/2022;7;1;0;0;0;0;1;0;0;0;1
-22,19139139;-49,18790659;22/06/2024;4;0;0;0;0;0;0;0;0;0;0
-22,3150978;-48,98373351;31/03/2022;14;0;0;0;0;0;0;0;0;0;0
-22,35978489;-49,08961077;14/05/2023;16;0;1;0;0;0;0;0;0;0;0
-22,3110461;-49,059906;03/09/2024;19;1;0;0;0;0;0;0;0;0;0
-22,33130822;-49,02291555;17/01/2023;20;1;0;0;0;0;0;0;0;0;0
-22,32008989;-49,06851771;19/03/2022;7;1;0;0;0;0;0;1;0;0;0
-22,32123182;-49,04403392;03/08/2022;5;0;1;0;0;0;0;0;0;0;0
-22,31371376;-49,03372767;07/06/2024;22;1;0;0;0;0;3;0;0;0;0
-22,3258962;-49,07970414;07/07/2024;13;1;0;0;0;0;0;0;0;0;0
-22,3411171;-49,0475313;09/04/2023;13;1;0;1;0;0;0;0;0;0;0
-22,30570646;-49,09310545;09/06/2024;8;0;0;0;0;0;0;0;0;0;0
-22,34290433;-49,11568679;16/06/2024;16;0;0;0;0;0;0;0;0;0;0
-22,298595;-49,070805;31/03/2024;12;1;0;0;0;0;1;0;0;0;1
-22,3258962;-49,07970414;28/01/2023;18;0;0;0;0;0;0;0;0;0;0
-22,3381656;-49,05324406;11/07/2022;17;0;0;0;0;0;0;0;0;0;0
-22,32032199;-49,06832121;06/07/2022;15;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;11/07/2023;18;1;0;0;0;0;0;0;0;0;0
-22,30577267;-49,05067311;11/05/2024;21;1;0;0;0;0;1;0;0;0;1
-22,3211543;-49,09101765;18/08/2022;15;0;0;0;0;0;0;0;0;0;0
-22,32757446;-49,11296478;13/03/2022;19;1;0;1;0;0;1;0;0;0;1
-22,15546286;-49,07622083;02/03/2022;1;0;1;0;0;0;0;0;0;0;0
-22,34364353;-49,08214301;23/05/2024;22;0;0;0;0;0;0;0;0;0;0
-22,3419946;-49,0935736;08/11/2024;10;1;1;0;0;0;1;0;0;0;1
-22,33858705;-49,06153505;20/10/2022;9;1;0;0;0;0;1;0;0;0;1
-22,3438264;-49,07776529;27/02/2024;21;0;0;0;0;0;0;0;0;0;0
-22,36925295;-49,02405597;03/06/2022;22;0;1;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;10/02/2023;9;0;1;0;0;0;0;0;0;0;0
-22,32008989;-49,06851771;25/03/2022;14;1;0;0;0;0;0;0;0;0;0
-22,3054286;-49,03385503;28/04/2022;12;0;0;0;0;0;0;0;0;0;0
-22,17387457;-49,10567113;03/12/2024;16;0;1;0;0;0;0;0;0;0;0
-22,34525381;-49,09490365;18/10/2023;18;0;1;0;0;0;0;0;0;0;0
-22,31816437;-49,11410857;07/10/2023;21;1;0;0;0;0;0;0;0;0;0
-22,341463;-49,094906;22/08/2023;20;1;0;0;0;0;0;0;0;0;1
-22,35488501;-49,11751431;25/12/2022;12;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;09/09/2022;21;0;0;0;0;0;0;0;0;0;0
-22,2739093;-49,095561;26/01/2023;13;1;0;1;0;1;1;0;0;0;0
-22,2208756;-49,20086068;12/08/2022;8;0;0;0;0;0;0;0;0;0;0
-22,34672111;-48,94894869;24/12/2023;5;0;0;0;0;0;0;0;0;0;0
-22,36432015;-49,04146891;12/10/2024;4;0;1;0;0;0;0;0;0;0;0
-22,31155601;-49,07299139;26/10/2024;2;0;0;0;0;0;0;0;0;0;0
-22,32030986;-49,06115029;23/02/2022;8;1;0;0;0;0;1;0;0;0;1
-22,31228064;-48,99187487;06/10/2024;8;0;0;0;0;0;0;0;0;0;0
-22,31142316;-48,99557659;19/08/2022;4;0;0;0;0;0;0;0;0;0;0
-22,37131032;-49,06087265;08/10/2023;22;1;1;0;0;0;0;0;0;0;0
-22,38565769;-49,07815543;12/04/2024;8;0;0;0;0;0;0;0;0;0;0
-22,31663423;-49,07277945;13/09/2023;12;0;0;0;0;0;0;0;0;0;0
-22,34306834;-48,99211681;06/09/2024;5;0;0;0;0;0;0;0;0;0;0
-22,32012928;-49,00369578;29/03/2024;4;0;0;1;0;0;0;0;0;0;0
-22,31089899;-49,07119023;26/10/2024;15;0;1;0;0;0;0;0;0;0;0
-22,33083397;-49,07715394;30/03/2023;16;1;0;0;0;0;0;0;0;0;0
-22,31717045;-49,07536042;19/10/2024;23;0;0;0;0;0;0;0;0;0;0
-22,32483112;-49,09876405;03/08/2022;17;1;0;0;0;0;0;0;0;0;0
-22,3102079;-49,0585194;20/02/2023;15;1;0;1;0;0;1;0;0;0;1
-22,29642037;-49,07264959;02/10/2024;0;0;0;0;0;0;0;0;0;0;0
-22,32013821;-49,06848566;17/08/2024;12;1;0;0;0;0;1;0;0;0;0
-22,36980603;-49,05938009;30/04/2024;8;0;0;0;0;0;0;0;0;0;0
-22,28214205;-49,06780997;10/04/2024;13;0;0;0;0;0;0;0;0;0;0
-22,31344904;-49,10961666;01/01/2023;4;1;0;0;0;0;1;0;0;0;0
-22,31971393;-49,15510558;29/10/2023;11;1;0;1;0;0;1;0;0;0;0
-22,29722492;-49,05882137;18/01/2024;7;1;0;0;0;0;1;0;0;0;1
-22,3409534;-49,0757806;20/11/2024;20;1;0;0;0;0;0;0;0;0;2
-22,34740882;-49,25378898;06/08/2023;14;0;0;0;0;0;0;0;0;0;0
-22,30725241;-49,07836996;23/05/2024;8;1;0;0;0;0;0;0;0;0;2
-22,34325439;-49,07711639;22/04/2022;17;1;0;0;0;0;0;0;0;0;0
-22,351322;-49,043034;23/09/2023;10;0;0;0;0;0;0;0;0;0;0
-22,3016824;-49,0351746;31/05/2024;22;0;1;0;0;0;0;0;0;0;0
-22,26267331;-49,0600659;21/08/2024;11;0;0;0;0;0;0;0;0;0;0
-22,32008989;-49,06851771;17/06/2022;2;0;0;0;0;0;0;0;0;0;0
-22,32716993;-49,11387959;30/12/2022;15;0;0;0;0;0;0;0;0;0;0
-22,35409686;-49,04787251;26/10/2024;21;0;1;0;0;0;0;0;0;0;0
-22,34325439;-49,07711639;16/02/2025;0;0;0;0;0;0;0;0;0;0;0
-22,20698777;-49,18275518;07/08/2022;16;0;0;0;0;0;0;0;0;0;0
-22,21890591;-49,05046814;28/05/2024;16;0;0;0;0;0;0;0;0;0;0
-22,33460719;-49,05433445;27/12/2023;17;0;1;0;0;0;0;0;0;0;0
-22,34940639;-49,03481461;03/06/2023;1;0;1;0;0;0;0;0;0;0;0
-22,3237144;-49,02399476;08/02/2025;20;1;0;0;0;0;0;0;0;0;0
-22,3351634;-49,0469332;30/11/2024;18;0;0;0;0;0;0;0;0;0;0
-22,19622218;-49,19627415;16/10/2024;19;0;0;1;0;0;0;0;0;0;0
-22,35337984;-49,04992622;09/02/2023;23;1;0;0;0;0;0;2;0;0;0
-22,31901076;-49,11996911;24/03/2022;12;1;0;0;0;0;0;0;0;0;2
-22,310743;-49,017895;14/07/2023;10;0;0;0;0;0;0;0;0;0;0
-22,19073736;-49,17676022;13/11/2024;6;0;1;0;0;0;0;0;0;0;0
-22,3039524;-49,0660599;31/07/2023;15;0;0;0;0;0;0;0;0;0;0
-22,330702;-49,01549;02/12/2023;21;1;0;0;0;0;0;0;0;0;2
-22,3272597;-49,1189225;30/03/2023;3;0;0;0;0;0;0;0;0;0;0
-22,34325439;-49,07711639;29/08/2024;21;1;0;0;0;0;0;0;0;0;1
-22,34655372;-49,10563267;07/11/2023;9;0;0;0;0;0;0;0;0;0;0
-22,326176;-49,056415;14/02/2025;18;1;1;0;0;0;0;0;0;0;3
-22,31827339;-49,07565574;08/09/2023;18;1;0;0;0;0;0;1;0;0;0
-22,3495859;-49,08767957;27/09/2023;22;0;0;0;0;0;0;0;0;0;0
-22,28780043;-49,08016493;08/04/2022;23;0;0;1;0;0;0;0;0;0;0
